Institute,City,Degree,Duration,Fee,Deadline,Subject
Legend College,Multan,BS,4 Years,0,03-12-2022,Mathematics
Multan Postgraduate College,Multan,BS,4 Years,0,30-09-2025,Mathematics
Pakistan College Of Science And Commerce,Multan,BS,4 Years,0,14-01-2022,Mathematics
The Educators College,Multan,BS,2 Years,0,11-12-2021,Mathematics
"Misali Zakriya Graduate College, Dinpur",Muzafargarh,BS,4 Years,0,04-12-2021,Mathematics
Army Public College Of Education For Women,Peshawar,BS (HONS),4 Years,0,29-10-2016,Mathematics
Vertex College Of Science And Technology,Peshawar,AD,2 Years,0,27-09-2018,Mathematics
Islamia College,Pir Mehal,BS,4 Years,0,02-01-2019,Mathematics
Aligarh College,Rahim Yar Khan,BS,4 Years,0,15-12-2021,Mathematics
Brookfield College,Rahim Yar Khan,BS,4 Years,0,31-10-2018,Mathematics
N I C C A S Postgraduate College,Rahim Yar Khan,BS,4 Years,0,27-09-2019,Mathematics
Bilquis College Of Eduacton For Women [chaklala],Rawalpindi,B.Sc. [Hons],4 Years,0,05-01-2026,Mathematics
Comand College,Sahiwal,BS,4 Years,0,03-10-2019,Mathematics
Greenfeild College,Sargodha,B.Sc. [Hons],4 Years,0,31-10-2015,Mathematics
"The Readers Group Of Colleges, Boys",Sargodha,BS,4 Years,0,16-10-2020,Mathematics
Superior College For Boys,Sillanwali,BS,4 Years,0,18-09-2021,Mathematics
Superior College For Girls,Sillanwali,BS,4 Years,0,18-09-2021,Mathematics
Islamia College,Toba Tek Singh,BS,4 Years,0,02-01-2019,Mathematics
Islamia College Of Commerce,Toba Tek Singh,BS,4 Years,0,29-10-2017,Mathematics
South Punjab Institute Of Science & Technology,D.g.khan,BS,4 Years,0,30-10-2017,Mathematics
Indus International Institute,D.g.khan,BS,4 Years,0,20-10-2016,Mathematics
"International Institute Of Science, Arts And Technology",Gujranwala,BS,4 Years,0,05-10-2025,Mathematics
Afro-asian Institute,Lahore,BS,4 Years,0,30-10-2018,Mathematics
Kaims International Institute,Multan,BS,4 Years,0,31-07-2019,Mathematics
Pakistan Institute Of Engineering And Technology,Multan,BS,4 Years,0,21-01-2018,Mathematics
Brains Institute,Peshawar,BS,4 Years,0,30-12-2022,Mathematics
National Institute Of Computer And Advanced Studies,Rahim Yar Khan,BS,4 Years,0,31-08-2023,Mathematics
Times Institute,Multan,BS,4 Years,60000,15-11-2022,Mathematics
Abdul Wali Khan University ( Shankar Campus ),Mardan,BS,4 Years,35000,30-11--0001,Mathematics
University Of Sargodha ( Comand Campus Sahiwal ),Sahiwal,BS,4 Years,0,30-11--0001,Mathematics
University Of Gujrat ( Sialkot Campus),Sialkot,BS,4 Years,0,18-09-2017,Mathematics
