Institute,City,Degree,Duration,Fee,Deadline,Subject
Defense Degree College For Women,Lahore,BA [PASS],2 Years,0,24-09-2016,Arts
Gates College Of Arts & Commerce,Lahore,BA [PASS],2 Years,0,20-09-2014,Arts
Ghazali College For Women,Lahore,BA [PASS],2 Years,0,01-01-1970,Arts
Gordon College,Lahore,BA [PASS],2 Years,0,01-01-1970,Arts
Hazrat Aysha Siddiqa Model College College For Women,Lahore,BA [PASS],2 Years,0,01-01-1970,Arts
Himayat-e- Islam Khwateen College,Lahore,AD,2 Years,0,13-11-2022,Arts
Himayat-i-islam Degree College For Women,Lahore,BA [PASS],2 Years,0,10-08-2019,Arts
Ikhwan Science College,Lahore,BA [PASS],2 Years,0,17-08-2019,Arts
"Ilm Group Of Colleges, Umt Campus",Lahore,BA [PASS],2 Years,0,01-09-2015,Arts
Informatics Group Of Colleges,Lahore,AD,2 Years,0,31-07-2024,Arts
Jinnah Islamia College For Girls,Lahore,BA [PASS],2 Years,0,09-11-2019,Arts
Jinnah Memorial College Of Information Technology,Lahore,AD,2 Years,0,15-10-2020,Arts
Lahore Grammar College For Women,Lahore,BA [PASS],2 Years,0,01-01-1970,Arts
Leadership College,Lahore,BA [PASS],2 Years,0,14-09-2013,Arts
"Leads Group Of College, Girls",Lahore,BA [PASS],2 Years,0,04-08-2019,Arts
Mansoora Model Degree College,Lahore,BA [PASS],2 Years,0,30-09-2017,Arts
Nisa Girls College [lhr],Lahore,BA [PASS],2 Years,0,08-01-2022,Arts
Pak Vision College,Lahore,BA [PASS],2 Years,0,12-12-2014,Arts
Punjab Group Of Colleges,Lahore,AD,2 Years,0,13-12-2022,Arts
Quaid-e-azam College Of Accountancy,Lahore,BA [PASS],2 Years,0,31-10-2020,Arts
Queens College For Girls,Lahore,BA [PASS],2 Years,0,01-01-1970,Arts
Qurban Degree College For Women,Lahore,BA [PASS],2 Years,0,31-10-2016,Arts
Rise Group Of Colleges,Lahore,BA [PASS],2 Years,0,30-09-2015,Arts
"Superior College Of Commerce[tipu Block,new Garden Town]",Lahore,BA [PASS],2 Years,0,12-10-2018,Arts
The International College,Lahore,BA [PASS],2 Years,0,01-01-1970,Arts
The Limit Group Of Colleges,Lahore,BA [PASS],2 Years,0,05-09-2014,Arts
Baqa Institute Of Commerce & Technology,Larkana,BA [PASS],2 Years,0,01-01-1970,Arts
Punjab College,Lodhran,AD,2 Years,0,16-11-2024,Arts
Defense College For Girls,Mardan,BA [PASS],2 Years,0,31-07-2017,Arts
Mardan Model School And College,Mardan,BA [PASS],2 Years,0,30-11--0001,Arts
Mardan School And Collgege,Mardan,BA [PASS],2 Years,0,01-01-1970,Arts
Islamia Degree College For Women,Mian Channu,BA [PASS],2 Years,0,01-01-1970,Arts
The Brains College,Mir Pur (ajk),BA [PASS],2 Years,0,06-09-2014,Arts
Britain International College Network,Multan,BA [PASS],2 Years,0,06-10-2018,Arts
City College,Multan,AD,2 Years,0,01-10-2019,Arts
Concordia Colleges,Multan,BA [PASS],2 Years,0,15-10-2016,Arts
Ilm College,Multan,BA [PASS],2 Years,0,02-03-2019,Arts
Mamoona Post Graduate College For Women,Multan,BA [PASS],2 Years,0,20-03-2021,Arts
"Rise Group Of Colleges, Boys",Multan,BA [PASS],2 Years,0,30-09-2015,Arts
Noor Arts Degree College,Nasirabad Balochistan,BA [PASS],2 Years,0,01-01-1970,Arts
City Degree College,Nowshera,BA [PASS],2 Years,0,01-01-1970,Arts
Islamia Degree College For Girls,Nowshera,BA [PASS],2 Years,0,01-01-1970,Arts
Concordia College,Okara,BA [PASS],2 Years,0,27-10-2018,Arts
Madrissa-tul-fuyooz Oriental Degree College,Ormarah,BA [PASS],2 Years,0,01-01-1970,Arts
Aisha Institute Of Modern Sciences,Peshawar,BA [PASS],2 Years,0,03-08-2019,Arts
Amina Degree College For Women,Peshawar,BA [PASS],2 Years,0,16-09-2017,Arts
Army Public College Of Education For Women,Peshawar,BA [PASS],2 Years,0,29-10-2016,Arts
Army Public School & College,Peshawar,BA [PASS],2 Years,0,01-01-1970,Arts
Capital Degree College,Peshawar,BA [PASS],2 Years,0,07-01-2022,Arts
Central Science College,Peshawar,AD,2 Years,0,28-12-2024,Arts
Country Grammer School And College,Peshawar,BA [PASS],2 Years,0,01-01-1970,Arts
Farabi College [tehkal Payan],Peshawar,BA [PASS],2 Years,25000,29-11-2025,Arts
Farabi Girls College,Peshawar,BA [PASS],2 Years,0,07-09-2025,Arts
Fazaia Degree College,Peshawar,AD,2 Years,0,31-07-2023,Arts
Forward Degree College,Peshawar,BA [PASS],2 Years,0,21-09-2019,Arts
Islamia Degree College Of Commerce & Sciences,Peshawar,CERT,2 Years,0,03-08-2019,Arts
Islamia Degree College Of Commerce And Computer Science,Peshawar,BA [PASS],2 Years,0,31-10-2015,Arts
Islamic Institute Of Modern Studies,Peshawar,BA [PASS],2 Years,0,01-01-1970,Arts
Jinnah International College,Peshawar,BA [PASS],2 Years,0,28-11-2015,Arts
Jinnah Islamia Degree College For Girls,Peshawar,BA [PASS],2 Years,0,31-10-2021,Arts
Leeds College,Peshawar,AD,2 Years,0,30-11-2024,Arts
Oriental Degree College,Peshawar,BA [PASS],2 Years,0,03-01-2026,Arts
Paf Degree College,Peshawar,BA [PASS],2 Years,0,01-01-1970,Arts
Superior College,Peshawar,AD,2 Years,0,08-10-2022,Arts
"Garrison Degree College, Quetta Cantt",Quetta,BA [PASS],2 Years,0,19-09-2014,Arts
Islamia Boys College,Quetta,BA [PASS],2 Years,0,31-10-2016,Arts
Brookfield College,Rahim Yar Khan,BA [PASS],2 Years,0,31-10-2018,Arts
Nice Degree College,Rahim Yar Khan,AD,2 Years,0,30-09-2019,Arts
Alqa'a Postgraduate Girls College,Rawalpindi,BA [PASS],2 Years,0,12-09-2014,Arts
Askari College For Girls,Rawalpindi,BA [PASS],2 Years,0,02-10-2017,Arts
Citi College,Rawalpindi,BA [PASS],2 Years,0,05-04-2016,Arts
Fatima Jinnah College Of Commerce And Technology For Women,Rawalpindi,BA [PASS],2 Years,0,01-01-1970,Arts
Fatima Jinnah College Of Education,Rawalpindi,BA [PASS],2 Years,0,30-09-2014,Arts
Harley College For Girls,Rawalpindi,BA [PASS],4 Years,0,01-01-1970,Arts
"Ilqa Post Graduate Girls College,rahim Abad",Rawalpindi,BA [PASS],2 Years,0,04-11-2016,Arts
Jinnah Islamia College Of Commerce,Rawalpindi,BA [PASS],2 Years,0,23-09-2018,Arts
Leadership College Of Commerce,Rawalpindi,BA [PASS],2 Years,0,01-01-1970,Arts
National College,Rawalpindi,BA [PASS],2 Years,0,03-09-2014,Arts
Nicon Group Of Colleges,Rawalpindi,BA [PASS],2 Years,0,31-03-2016,Arts
Raees-ul-ahrar College Of Commerce,Rawalpindi,BA [PASS],2 Years,0,30-08-2018,Arts
Raees-ul-ahrar College Of Commerce,Rawalpindi,BA [PASS],2 Years,0,30-11--0001,Arts
"Rawalpind College Of Commerce[301, Peshawar Road]",Rawalpindi,BA [PASS],2 Years,0,05-08-2017,Arts
Rawalpind College Of Commerce[saidpur Road],Rawalpindi,BA [PASS],2 Years,0,03-12-2021,Arts
Rawalpindi College Of Commerce [murree Road],Rawalpindi,BA [PASS],2 Years,0,05-08-2017,Arts
The Brain College,Rawalpindi,BA [PASS],2 Years,0,22-10-2016,Arts
Paf Degree College,Risalpur,BA [PASS],2 Years,0,01-01-1970,Arts
Iqra Post Graduate College For Boys,Sadiqabad,BA [PASS],2 Years,0,01-01-1970,Arts
Iqra Post Graduate College For Women,Sadiqabad,BA [PASS],2 Years,0,01-01-1970,Arts
Comand College,Sahiwal,AD,2 Years,0,03-10-2019,Arts
Iqra Girls College,Sargodha,BA [PASS],2 Years,0,02-01-2023,Arts
Nisa Girls College,Sargodha,BA [PASS],2 Years,0,08-01-2022,Arts
Punjab College For Women,Sargodha,BA [PASS],2 Years,0,01-01-1970,Arts
"The Readers Group Of Colleges, Boys",Sargodha,AD,2 Years,0,16-10-2020,Arts
Shaheed Rafique Ahmed Wadho Arts College,Shahdad Kot,BA [PASS],2 Years,0,01-01-1970,Arts
Paf Degree College,Shorkot Cantt,BA [PASS],2 Years,0,01-01-1970,Arts
Nisa Girls College,Sialkot,BA [PASS],2 Years,0,08-01-2022,Arts
Superior College For Boys,Sillanwali,AD,2 Years,0,18-09-2021,Arts
Superior College For Girls,Sillanwali,AD,2 Years,0,18-09-2021,Arts
Abdul Hussain Shah Oriental College,Sukkur,BA [PASS],2 Years,0,01-01-1970,Arts
Islamia College Of Management Sciences,Talagang,BA [PASS],2 Years,0,09-11-2019,Arts
Islamia College Of Management Sciences,Talagang,AD,2,0,09-11-2019,Arts
Makkah Science Degree College,Talagang,BA [PASS],2 Years,0,01-01-1970,Arts
Vip Girls Degree College [talagang],Talagang,BA [PASS],2 Years,0,01-01-1970,Arts
Pof Science Degree College,Wah Cantt,BA [PASS],2 Years,0,01-01-1970,Arts
Wsso Degree College For Women,Wah Cantt,BA [PASS],2 Years,0,01-01-1970,Arts
Zarghona College For Women,Wah Cantt,BA [PASS],2 Years,0,01-01-1970,Arts
Sindh Arts Degree College,Warah,BA [PASS],2 Years,0,01-01-1970,Arts
Almanara Institute Of Management And Sciences,Islamabad,BA [PASS],2 Years,0,08-02-2014,Arts
Jfk Institute Of Technology And Management,Islamabad,BA [PASS],2 Years,0,24-09-2013,Arts
Mahd-ullughat-ul-arabia,Islamabad,BA [PASS],2 Years,0,01-01-1970,Arts
National Institute Of Science & Arts,Islamabad,BA [PASS],2 Years,0,27-09-2014,Arts
Pakistan Institute Of Professional Sciences,Karachi,BA [PASS],2 Years,0,30-03-2019,Arts
Aims Institute Of Management Sciences,Lahore,BA [PASS],2 Years,0,30-11-2017,Arts
Global Institute Lahore,Lahore,BA [PASS],2 Years,0,10-09-2016,Arts
Lahore Institute For Social Sciences,Lahore,BA [PASS],2 Years,0,20-09-2013,Arts
Punjab Institute Of Contemporary Sciences,Lahore,AD,2 Years,0,10-10-2020,Arts
Toppers Institute Of Management & Sciences,Lahore,BA [PASS],2 Years,0,20-08-2018,Arts
The Resource Excellence Institute,Multan,BA [PASS],2 Years,0,30-10-2015,Arts
Frontier Institute Of Management Sciences,Peshawar,BA [PASS],2 Years,0,13-09-2014,Arts
"Jinnah Islamia Degree College, Zaryab Colony",Peshawar,BA [PASS],2 Years,0,31-10-2021,Arts
National Institute Of Science & Arts,Quetta,BA [PASS],2 Years,0,27-09-2014,Arts
National Institute Of Computer And Advanced Studies,Rahim Yar Khan,AD,2 Years,0,05-11-2022,Arts
"Jinnah Institute Of Informatics, Science & Commerce",Rawalpindi,BA [PASS],2 Years,0,03-12-2021,Arts
Government College,Babuzai,BA [PASS],2 Years,0,01-01-1970,Arts
Islamabad Model College For Boys Humak,Islamabad,AD,2 Years,0,15-09-2022,Arts
Iqra Army Public School And College,Quetta,BA [PASS],2 Years,0,01-01-1970,Arts
Frontier Science Academy,Peshawar,BA [PASS],2 Years,0,28-11-2015,Arts
Sir Syed Academy,Rawalpindi,BA [PASS],2 Years,0,01-01-1970,Arts
Center Of Excellence,Lahore,BA [PASS],2 Years,0,05-01-2013,Arts
Social Educational And Peace Organization,Peshawar,BA [PASS],2 Years,0,15-11-2014,Arts
W. Jamiat-ul-binnat,Gujranwala,BA [PASS],2 Years,0,01-01-1970,Arts
"Iqra Public School & College, Havelian",Havelian,BA [PASS],2 Years,0,01-09-2019,Arts
The Vision Academy,Islamabad,BA [PASS],2 Years,0,01-01-1970,Arts
Ibl Group Of Colleges,Lahore,BA [PASS],2 Years,0,16-04-2016,Arts
Pakistan College Of Commerce,Lahore,BA [PASS],2 Years,0,30-11--0001,Arts
Al-meezan Commerce College,Rawalpindi,BA [PASS],2 Years,0,31-07-2020,Arts
Rubicon School & College,Saidu Sharif,BA [PASS],2 Years,0,01-01-1970,Arts
