Institute,City,Degree,Duration,Fee,Deadline,Subject
Frontier College Of Information Science & Technology,Peshawar,BCS,4 Years,0,30-11--0001,Computer Science
Horizon Institute Of Higher Studies,Peshawar,BS,4 Years,0,09-11-2018,Computer Science
Institute Of Computer And Management Sciences(icms),Peshawar,BS (HONS),4 Years,0,21-10-2017,Computer Science
Ncs Education System,Peshawar,BS,4 Years,0,27-09-2025,Computer Science
National Institute Of Computer And Advanced Studies,Rahim Yar Khan,BS,4 Years,0,31-08-2023,Computer Science
Barani Institute Of Information Technology,Rawalpindi,BS,4 Years,80000,26-08-2025,Computer Science
Institute Of Computer & Management Sciences,Rawalpindi,BS,4 Years,0,01-01-1970,Computer Science
Zohra Institute Of Health Sciences,Rawalpindi,BS,4 Years,0,30-11-2019,Computer Science
"Sialkot College Of Physical Therapy, Amin Medical Complex",Sialkot,BS,4 Years,0,25-09-2019,Computer Science
Hidayat Institute Of Rehabilitation & Emerging Sciences,Sukkur,BS,4 Years,0,05-01-2018,Computer Science
Petroman Training Institute,Sukkur,BS,4 Years,0,01-01-1970,Computer Science
Ata Institute Of Engineering & Technology,Wazirabad,BCS,4 Years,0,11-10-2014,Computer Science
School Of Advance Business And Commerce,Lahore,BCS (H),4 Months,0,23-12-2022,Computer Science
Times Institute,Multan,AD,2 Years,60000,18-08-2025,Computer Science
Times Institute,Multan,BS,4 Years,60000,18-08-2025,Computer Science
Jamal International Public School & College,Peshawar,BS,4 Years,0,13-09-2025,Computer Science
Comp. Tech. Computer Acadmy,Kohat,B.Sc.,2 Years,0,01-01-1970,Computer Science
Centre Of Information Technology,Islamabad,BS,4 Years,0,01-01-1970,Computer Science
Infinity Institute Of Technology,Lahore,BS,4 Years,0,22-07-2023,Computer Science
Abd Ul Wali Khan University Mardan ( Buner Campus ),Buner,BCS (H),4 Years,0,15-08-2016,Computer Science
Abdul Wali Khan University [palosa Campus],Charsadda,BCS,4 Years,41794,26-08-2011,Computer Science
"University Of Balochistan, (sub-campus Kharan)",Kharan,BS,4 Years,33000,11-08-2025,Computer Science
"Bahauddin Zakariya University, Lahore Campus",Lahore,BS,4 Years,48000,30-11--0001,Computer Science
Sindh University ( Larkana Campus ),Larkana,BS,4 Years,14500,04-10-2023,Computer Science
Abdul Wali Khan University ( Shankar Campus ),Mardan,BS,4 Years,65000,30-11--0001,Computer Science
"University Of Balochistan, ( Sub-campus Mastung)",Mastung,BS,4 Years,33000,11-08-2025,Computer Science
Abdulwali Khan University ( Shaheed Rashid Hussain Campus Pabbi ),Pabbi,BCS,2 Years,65000,18-08-2025,Computer Science
University Of Sargodha ( Comand Campus Sahiwal ),Sahiwal,BS,4 Years,0,30-11--0001,Computer Science
University Of Gujrat ( Sialkot Campus),Sialkot,BS,4 Years,0,18-09-2017,Computer Science
University Of Sindh ( Thatta Campus ),Thatta,BS,4 Years,14500,14-09-2025,Computer Science
Abdulwali Khan University ( Timergara Campus ),Timergara,BCS (H),4 Years,65000,18-08-2025,Computer Science
First College Of Business & Sciences,Karachi,BCS,4 Years,0,01-01-1970,Computer Science
South Asian Institute Of Management & Information Technology,Rawalpindi,BCS,4 Years,0,01-01-1970,Computer Science
Grafton College,Islamabad,BCS (H),4 Years,75300,29-10-2019,Computer Science
Central College [lhr],Lahore,BS,4 Years,0,27-09-2014,Computer Science
Pakistan College Of Commerce,Lahore,BCS,2 Years,0,30-11--0001,Computer Science
"Bahauddin Zakria University,sahiwal Campus",Sahiwal,BS,4 Years,43940,02-10-2015,Computer Science
